     Index,            Real component,       Imaginary component,                 Magnitude
       696,    -3.449704569661495e+01,     0.000000000000000e+00,     3.449704569661495e+01
       697,    -3.431469403437774e+01,     0.000000000000000e+00,     3.431469403437774e+01
       698,    -3.411801172080434e+01,     0.000000000000000e+00,     3.411801172080434e+01
       699,    -3.355494282556776e-02,     0.000000000000000e+00,     3.355494282556776e-02
       700,    -3.391192682071170e+01,     0.000000000000000e+00,     3.391192682071170e+01
       701,    -3.373729204763026e+01,     0.000000000000000e+00,     3.373729204763026e+01
       702,    -3.353372634536331e+01,     0.000000000000000e+00,     3.353372634536331e+01
       703,    -3.333775011704163e+01,     0.000000000000000e+00,     3.333775011704163e+01
       704,    -3.316691727942516e+01,     0.000000000000000e+00,     3.316691727942516e+01
       705,    -3.295680722695024e+01,     0.000000000000000e+00,     3.295680722695024e+01
       706,    -3.277371743191114e+01,     0.000000000000000e+00,     3.277371743191114e+01
       707,    -3.260093807747697e+01,     0.000000000000000e+00,     3.260093807747697e+01
       708,    -3.238817592672791e+01,     0.000000000000000e+00,     3.238817592672791e+01
       709,    -3.221938762496347e+01,     0.000000000000000e+00,     3.221938762496347e+01
       710,    -3.203914260705238e+01,     0.000000000000000e+00,     3.203914260705238e+01
       711,    -8.043328923590534e-01,     4.154869154476755e-04,     8.043329996711919e-01
       712,    -8.043328923590534e-01,    -4.154869154476755e-04,     8.043329996711919e-01
       713,    -3.183058292911383e+01,     0.000000000000000e+00,     3.183058292911383e+01
       714,    -3.167407936536121e+01,     0.000000000000000e+00,     3.167407936536121e+01
       715,    -3.128394259907888e+01,     0.000000000000000e+00,     3.128394259907888e+01
       716,    -3.148111177484579e+01,     0.000000000000000e+00,     3.148111177484579e+01
       717,    -3.092821153169077e+01,     0.000000000000000e+00,     3.092821153169077e+01
       718,    -3.113517131631803e+01,     0.000000000000000e+00,     3.113517131631803e+01
       719,    -1.396867871590373e+00,     1.209405283720351e-04,     1.396867876825876e+00
       720,    -1.396867871590373e+00,    -1.209405283720351e-04,     1.396867876825876e+00
       721,    -3.074855170252241e+01,     0.000000000000000e+00,     3.074855170252241e+01
       722,    -3.060112444359026e+01,     0.000000000000000e+00,     3.060112444359026e+01
       723,    -3.038491625785468e+01,     0.000000000000000e+00,     3.038491625785468e+01
       724,    -1.658962205174829e+00,     1.834278994587244e-04,     1.658962215315444e+00
       725,    -1.658962205174829e+00,    -1.834278994587244e-04,     1.658962215315444e+00
       726,    -3.022544086015293e+01,     0.000000000000000e+00,     3.022544086015293e+01
       727,    -1.790654567791975e+00,     6.686628200748498e-05,     1.790654569040429e+00
       728,    -1.790654567791975e+00,    -6.686628200748498e-05,     1.790654569040429e+00
       729,    -3.006803920361495e+01,     0.000000000000000e+00,     3.006803920361495e+01
       730,    -2.985210583114427e+01,     0.000000000000000e+00,     2.985210583114427e+01
       731,    -2.036461259320203e+00,     2.116814994434167e-04,     2.036461270321899e+00
       732,    -2.036461259320203e+00,    -2.116814994434167e-04,     2.036461270321899e+00
       733,    -2.971215463348251e+01,     0.000000000000000e+00,     2.971215463348251e+01
       734,    -2.953482579527922e+01,     0.000000000000000e+00,     2.953482579527922e+01
       735,    -2.933018730382821e+01,     0.000000000000000e+00,     2.933018730382821e+01
       736,    -2.920716356692944e+01,     0.000000000000000e+00,     2.920716356692944e+01
       737,    -2.900673003161369e+01,     0.000000000000000e+00,     2.900673003161369e+01
       738,    -2.882242237373303e+01,     0.000000000000000e+00,     2.882242237373303e+01
       739,    -2.870649383380176e+01,     0.000000000000000e+00,     2.870649383380176e+01
       740,    -2.621111931975270e+00,     0.000000000000000e+00,     2.621111931975270e+00
       741,    -2.848604845241464e+01,     0.000000000000000e+00,     2.848604845241464e+01
       742,    -2.832881029332935e+01,     0.000000000000000e+00,     2.832881029332935e+01
       743,    -2.820197243922316e+01,     0.000000000000000e+00,     2.820197243922316e+01
       744,    -2.797401358880699e+01,     0.000000000000000e+00,     2.797401358880699e+01
       745,    -2.784657017272944e+01,     0.000000000000000e+00,     2.784657017272944e+01
       746,    -2.769498841518516e+01,     0.000000000000000e+00,     2.769498841518516e+01
       747,    -2.747531489051088e+01,     0.000000000000000e+00,     2.747531489051088e+01
       748,    -2.737658036143069e+01,     0.000000000000000e+00,     2.737658036143069e+01
       749,    -2.719065138426558e+01,     0.000000000000000e+00,     2.719065138426558e+01
       750,    -2.699183605727298e+01,     0.000000000000000e+00,     2.699183605727298e+01
       751,    -3.164580343802776e+00,     0.000000000000000e+00,     3.164580343802776e+00
       752,    -3.168337903257781e+00,     0.000000000000000e+00,     3.168337903257781e+00
       753,    -2.691020867686938e+01,     0.000000000000000e+00,     2.691020867686938e+01
       754,    -3.351242637437515e+00,     4.497813440220678e-04,     3.351242667620835e+00
       755,    -3.351242637437515e+00,    -4.497813440220678e-04,     3.351242667620835e+00
       756,    -2.668811831741548e+01,     0.000000000000000e+00,     2.668811831741548e+01
       757,    -2.652280696470309e+01,     0.000000000000000e+00,     2.652280696470309e+01
       758,    -2.643434624522017e+01,     0.000000000000000e+00,     2.643434624522017e+01
       759,    -2.619717119892672e+01,     0.000000000000000e+00,     2.619717119892672e+01
       760,    -2.607303652316464e+01,     0.000000000000000e+00,     2.607303652316464e+01
       761,    -3.758127997715513e+00,     3.307067622447763e-05,     3.758127997861020e+00
       762,    -3.758127997715513e+00,    -3.307067622447763e-05,     3.758127997861020e+00
       763,    -3.845107135508623e+00,     1.785361560559093e-04,     3.845107139653521e+00
       764,    -3.845107135508623e+00,    -1.785361560559093e-04,     3.845107139653521e+00
       765,    -3.879976129896437e+00,     4.495113788099344e-04,     3.879976155935319e+00
       766,    -3.879976129896437e+00,    -4.495113788099344e-04,     3.879976155935319e+00
       767,    -3.897734228350863e+00,     6.514767112722423e-05,     3.897734228895310e+00
       768,    -3.897734228350863e+00,    -6.514767112722423e-05,     3.897734228895310e+00
       769,    -3.939705080114424e+00,     1.926589382294352e-04,     3.939705084825115e+00
       770,    -3.939705080114424e+00,    -1.926589382294352e-04,     3.939705084825115e+00
       771,    -2.595912282669645e+01,     0.000000000000000e+00,     2.595912282669645e+01
       772,    -4.229774581780492e+00,     1.959582641211646e-04,     4.229774586319698e+00
       773,    -4.229774581780492e+00,    -1.959582641211646e-04,     4.229774586319698e+00
       774,    -2.572025479378001e+01,     0.000000000000000e+00,     2.572025479378001e+01
       775,    -2.564122942223808e+01,     0.000000000000000e+00,     2.564122942223808e+01
       776,    -4.382978027169276e+00,     3.221707754752170e-04,     4.382978039009857e+00
       777,    -4.382978027169276e+00,    -3.221707754752170e-04,     4.382978039009857e+00
       778,    -2.547540185076571e+01,     0.000000000000000e+00,     2.547540185076571e+01
       779,    -2.525272540589587e+01,     0.000000000000000e+00,     2.525272540589587e+01
       780,    -2.520172466280741e+01,     0.000000000000000e+00,     2.520172466280741e+01
       781,    -2.499167122192230e+01,     0.000000000000000e+00,     2.499167122192230e+01
       782,    -2.480875025763785e+01,     0.000000000000000e+00,     2.480875025763785e+01
       783,    -2.477113134330613e+01,     0.000000000000000e+00,     2.477113134330613e+01
       784,    -2.452435720082270e+01,     0.000000000000000e+00,     2.452435720082270e+01
       785,    -2.439658467177463e+01,     0.000000000000000e+00,     2.439658467177463e+01
       786,    -2.432589203389612e+01,     0.000000000000000e+00,     2.432589203389612e+01
       787,    -5.125113485315557e+00,     2.157242519920970e-04,     5.125113489855647e+00
       788,    -5.125113485315557e+00,    -2.157242519920970e-04,     5.125113489855647e+00
       789,    -2.405729263555031e+01,     0.000000000000000e+00,     2.405729263555031e+01
       790,    -5.181658213022249e+00,     3.843293451297709e-05,     5.181658213164780e+00
       791,    -5.181658213022249e+00,    -3.843293451297709e-05,     5.181658213164780e+00
       792,    -2.397816154115262e+01,     0.000000000000000e+00,     2.397816154115262e+01
       793,    -2.385598932388001e+01,     0.000000000000000e+00,     2.385598932388001e+01
       794,    -5.281619072158654e+00,     0.000000000000000e+00,     5.281619072158654e+00
       795,    -5.397432607285291e+00,     2.207624746827464e-04,     5.397432611800037e+00
       796,    -5.397432607285291e+00,    -2.207624746827464e-04,     5.397432611800037e+00
       797,    -5.451891599640303e+00,     5.671410821128521e-04,     5.451891629139148e+00
       798,    -5.451891599640303e+00,    -5.671410821128521e-04,     5.451891629139148e+00
       799,    -2.361065798854578e+01,     0.000000000000000e+00,     2.361065798854578e+01
       800,    -2.358556694399419e+01,     0.000000000000000e+00,     2.358556694399419e+01
       801,    -5.581054950195182e+00,     0.000000000000000e+00,     5.581054950195182e+00
       802,    -5.607246961864066e+00,     0.000000000000000e+00,     5.607246961864066e+00
       803,    -2.340748768295982e+01,     0.000000000000000e+00,     2.340748768295982e+01
       804,    -2.319753352873087e+01,     0.000000000000000e+00,     2.319753352873087e+01
       805,    -2.320696396108164e+01,     0.000000000000000e+00,     2.320696396108164e+01
       806,    -2.294227415818060e+01,     0.000000000000000e+00,     2.294227415818060e+01
       807,    -2.279011226206801e+01,     0.000000000000000e+00,     2.279011226206801e+01
       808,    -2.276308325584382e+01,     0.000000000000000e+00,     2.276308325584382e+01
       809,    -6.018295697584233e+00,     0.000000000000000e+00,     6.018295697584233e+00
       810,    -6.021056053240848e+00,     0.000000000000000e+00,     6.021056053240848e+00
       811,    -6.031706016153334e+00,     0.000000000000000e+00,     6.031706016153334e+00
       812,    -6.034688232799327e+00,     0.000000000000000e+00,     6.034688232799327e+00
       813,    -6.045619705007479e+00,     0.000000000000000e+00,     6.045619705007479e+00
       814,    -6.046130692671331e+00,     0.000000000000000e+00,     6.046130692671331e+00
       815,    -6.140211550794465e+00,     3.959160976502839e-04,     6.140211563558647e+00
       816,    -6.140211550794465e+00,    -3.959160976502839e-04,     6.140211563558647e+00
       817,    -2.249696833077831e+01,     0.000000000000000e+00,     2.249696833077831e+01
       818,    -6.337891503293752e+00,     0.000000000000000e+00,     6.337891503293752e+00
       819,    -2.241195986326805e+01,     0.000000000000000e+00,     2.241195986326805e+01
       820,    -6.337419744903687e+00,     0.000000000000000e+00,     6.337419744903687e+00
       821,    -6.463994853731917e+00,     0.000000000000000e+00,     6.463994853731917e+00
       822,    -6.463139092594115e+00,     0.000000000000000e+00,     6.463139092594115e+00
       823,    -2.234827287748956e+01,     0.000000000000000e+00,     2.234827287748956e+01
       824,    -2.208732441743158e+01,     0.000000000000000e+00,     2.208732441743158e+01
       825,    -2.206559685821539e+01,     0.000000000000000e+00,     2.206559685821539e+01
       826,    -6.755972044582391e+00,     2.108716171581101e-04,     6.755972047873319e+00
       827,    -6.755972044582391e+00,    -2.108716171581101e-04,     6.755972047873319e+00
       828,    -2.191015773525152e+01,     0.000000000000000e+00,     2.191015773525152e+01
       829,    -2.169016399913648e+01,     0.000000000000000e+00,     2.169016399913648e+01
       830,    -2.165933241037291e+01,     0.000000000000000e+00,     2.165933241037291e+01
       831,    -2.145541529074982e+01,     0.000000000000000e+00,     2.145541529074982e+01
       832,    -2.132410440072523e+01,     0.000000000000000e+00,     2.132410440072523e+01
       833,    -7.243167833845906e+00,     1.184792688952926e-04,     7.243167834814911e+00
       834,    -7.243167833845906e+00,    -1.184792688952926e-04,     7.243167834814911e+00
       835,    -2.129286244346520e+01,     0.000000000000000e+00,     2.129286244346520e+01
       836,    -7.310135212180055e+00,     4.242728517316578e-05,     7.310135212303177e+00
       837,    -7.310135212180055e+00,    -4.242728517316578e-05,     7.310135212303177e+00
       838,    -7.448831102769759e+00,     0.000000000000000e+00,     7.448831102769759e+00
       839,    -7.448925611853653e+00,     0.000000000000000e+00,     7.448925611853653e+00
       840,    -7.547802535509790e+00,     4.425029068555874e-04,     7.547802548481037e+00
       841,    -7.547802535509790e+00,    -4.425029068555874e-04,     7.547802548481037e+00
       842,    -2.105418524122410e+01,     0.000000000000000e+00,     2.105418524122410e+01
       843,    -2.095196781696099e+01,     0.000000000000000e+00,     2.095196781696099e+01
       844,    -2.093920550492403e+01,     0.000000000000000e+00,     2.093920550492403e+01
       845,    -7.947725183570964e+00,     0.000000000000000e+00,     7.947725183570964e+00
       846,    -2.062957559482487e+01,     0.000000000000000e+00,     2.062957559482487e+01
       847,    -2.059103716145423e+01,     0.000000000000000e+00,     2.059103716145423e+01
       848,    -8.028808112598055e+00,     0.000000000000000e+00,     8.028808112598055e+00
       849,    -8.120288219944822e+00,     0.000000000000000e+00,     8.120288219944822e+00
       850,    -8.127649334614313e+00,     0.000000000000000e+00,     8.127649334614313e+00
       851,    -8.134298788634544e+00,     0.000000000000000e+00,     8.134298788634544e+00
       852,    -8.219925797137762e+00,     0.000000000000000e+00,     8.219925797137762e+00
       853,    -8.243637614691497e+00,     0.000000000000000e+00,     8.243637614691497e+00
       854,    -8.247245249999290e+00,     0.000000000000000e+00,     8.247245249999290e+00
       855,    -8.268697029884763e+00,     0.000000000000000e+00,     8.268697029884763e+00
       856,    -2.048987509101169e+01,     0.000000000000000e+00,     2.048987509101169e+01
       857,    -8.455860683026046e+00,     0.000000000000000e+00,     8.455860683026046e+00
       858,    -8.462133622012331e+00,     0.000000000000000e+00,     8.462133622012331e+00
       859,    -2.027110226929232e+01,     0.000000000000000e+00,     2.027110226929232e+01
       860,    -8.656137815539442e+00,     0.000000000000000e+00,     8.656137815539442e+00
       861,    -8.662865281548241e+00,     0.000000000000000e+00,     8.662865281548241e+00
       862,    -2.023666560812755e+01,     0.000000000000000e+00,     2.023666560812755e+01
       863,    -8.842268748054726e+00,     0.000000000000000e+00,     8.842268748054726e+00
       864,    -8.840471653975065e+00,     0.000000000000000e+00,     8.840471653975065e+00
       865,    -2.009713605354168e+01,     0.000000000000000e+00,     2.009713605354168e+01
       866,    -1.998075817925433e+01,     0.000000000000000e+00,     1.998075817925433e+01
       867,    -1.989463127108333e+01,     0.000000000000000e+00,     1.989463127108333e+01
       868,    -9.145078030021237e+00,     0.000000000000000e+00,     9.145078030021237e+00
       869,    -9.148082806753363e+00,     0.000000000000000e+00,     9.148082806753363e+00
       870,    -1.966877723517091e+01,     0.000000000000000e+00,     1.966877723517091e+01
       871,    -1.957503345712039e+01,     0.000000000000000e+00,     1.957503345712039e+01
       872,    -9.256274411150661e+00,     0.000000000000000e+00,     9.256274411150661e+00
       873,    -9.261794696883118e+00,     0.000000000000000e+00,     9.261794696883118e+00
       874,    -1.954860635640345e+01,     0.000000000000000e+00,     1.954860635640345e+01
       875,    -9.411102634417635e+00,     0.000000000000000e+00,     9.411102634417635e+00
       876,    -9.410047199889121e+00,     0.000000000000000e+00,     9.410047199889121e+00
       877,    -1.927767635842728e+01,     0.000000000000000e+00,     1.927767635842728e+01
       878,    -9.489676528771316e+00,     0.000000000000000e+00,     9.489676528771316e+00
       879,    -1.925372134446850e+01,     0.000000000000000e+00,     1.925372134446850e+01
       880,    -9.490522713692060e+00,     0.000000000000000e+00,     9.490522713692060e+00
       881,    -9.639611283500669e+00,     0.000000000000000e+00,     9.639611283500669e+00
       882,    -9.633239500615677e+00,     0.000000000000000e+00,     9.633239500615677e+00
       883,    -1.919930954601413e+01,     0.000000000000000e+00,     1.919930954601413e+01
       884,    -1.894279051781810e+01,     0.000000000000000e+00,     1.894279051781810e+01
       885,    -1.887769529519199e+01,     0.000000000000000e+00,     1.887769529519199e+01
       886,    -1.878364863550724e+01,     0.000000000000000e+00,     1.878364863550724e+01
       887,    -1.016392778851805e+01,     0.000000000000000e+00,     1.016392778851805e+01
       888,    -1.864822015090977e+01,     0.000000000000000e+00,     1.864822015090977e+01
       889,    -1.019022168327582e+01,     0.000000000000000e+00,     1.019022168327582e+01
       890,    -1.860758897993536e+01,     0.000000000000000e+00,     1.860758897993536e+01
       891,    -1.037226208643358e+01,     0.000000000000000e+00,     1.037226208643358e+01
       892,    -1.038987317296660e+01,     0.000000000000000e+00,     1.038987317296660e+01
       893,    -1.042706260048993e+01,     0.000000000000000e+00,     1.042706260048993e+01
       894,    -1.047717073872971e+01,     0.000000000000000e+00,     1.047717073872971e+01
       895,    -1.838572380679256e+01,     0.000000000000000e+00,     1.838572380679256e+01
       896,    -1.052625274327814e+01,     0.000000000000000e+00,     1.052625274327814e+01
       897,    -1.832919337639630e+01,     0.000000000000000e+00,     1.832919337639630e+01
       898,    -1.060352726508947e+01,     0.000000000000000e+00,     1.060352726508947e+01
       899,    -1.828618223742500e+01,     0.000000000000000e+00,     1.828618223742500e+01
       900,    -1.066060610682585e+01,     0.000000000000000e+00,     1.066060610682585e+01
       901,    -1.079076173787563e+01,     0.000000000000000e+00,     1.079076173787563e+01
       902,    -1.079460049480971e+01,     0.000000000000000e+00,     1.079460049480971e+01
       903,    -1.804179085727952e+01,     0.000000000000000e+00,     1.804179085727952e+01
       904,    -1.084543162566324e+01,     0.000000000000000e+00,     1.084543162566324e+01
       905,    -1.800759990608794e+01,     0.000000000000000e+00,     1.800759990608794e+01
       906,    -1.087568274019816e+01,     0.000000000000000e+00,     1.087568274019816e+01
       907,    -1.789509664614740e+01,     0.000000000000000e+00,     1.789509664614740e+01
       908,    -1.771393861663550e+01,     0.000000000000000e+00,     1.771393861663550e+01
       909,    -1.115482808571411e+01,     0.000000000000000e+00,     1.115482808571411e+01
       910,    -1.767525332431442e+01,     0.000000000000000e+00,     1.767525332431442e+01
       911,    -1.121021588519994e+01,     0.000000000000000e+00,     1.121021588519994e+01
       912,    -1.126147086150122e+01,     0.000000000000000e+00,     1.126147086150122e+01
       913,    -1.127225647240752e+01,     0.000000000000000e+00,     1.127225647240752e+01
       914,    -1.135382451428143e+01,     0.000000000000000e+00,     1.135382451428143e+01
       915,    -1.136404815107820e+01,     0.000000000000000e+00,     1.136404815107820e+01
       916,    -1.756037901022312e+01,     0.000000000000000e+00,     1.756037901022312e+01
       917,    -1.150307595353937e+01,     0.000000000000000e+00,     1.150307595353937e+01
       918,    -1.152393987705400e+01,     0.000000000000000e+00,     1.152393987705400e+01
       919,    -1.745651578263432e+01,     0.000000000000000e+00,     1.745651578263432e+01
       920,    -1.158001073196901e+01,     0.000000000000000e+00,     1.158001073196901e+01
       921,    -1.738210784956641e+01,     0.000000000000000e+00,     1.738210784956641e+01
       922,    -1.159191349729192e+01,     0.000000000000000e+00,     1.159191349729192e+01
       923,    -1.174299593516118e+01,     0.000000000000000e+00,     1.174299593516118e+01
       924,    -1.177431396471672e+01,     0.000000000000000e+00,     1.177431396471672e+01
       925,    -1.721037620360022e+01,     0.000000000000000e+00,     1.721037620360022e+01
       926,    -1.714600427993824e+01,     0.000000000000000e+00,     1.714600427993824e+01
       927,    -1.707061747701969e+01,     0.000000000000000e+00,     1.707061747701969e+01
       928,    -1.687767763857265e+01,     0.000000000000000e+00,     1.687767763857265e+01
       929,    -1.684004155093360e+01,     0.000000000000000e+00,     1.684004155093360e+01
       930,    -1.670342141450966e+01,     0.000000000000000e+00,     1.670342141450966e+01
       931,    -1.659716589851424e+01,     0.000000000000000e+00,     1.659716589851424e+01
       932,    -1.653282872969202e+01,     0.000000000000000e+00,     1.653282872969202e+01
       933,    -1.646270870489807e+01,     0.000000000000000e+00,     1.646270870489807e+01
       934,    -1.629490180702749e+01,     0.000000000000000e+00,     1.629490180702749e+01
       935,    -1.615434556382534e+01,     0.000000000000000e+00,     1.615434556382534e+01
       936,    -1.592260613464758e+01,     0.000000000000000e+00,     1.592260613464758e+01
       937,    -1.598983240190023e+01,     0.000000000000000e+00,     1.598983240190023e+01
       938,    -1.598389990709638e+01,     0.000000000000000e+00,     1.598389990709638e+01
       939,    -1.577580797876081e+01,     0.000000000000000e+00,     1.577580797876081e+01
       940,    -1.573260807899836e+01,     0.000000000000000e+00,     1.573260807899836e+01
       941,    -1.567351019749145e+01,     0.000000000000000e+00,     1.567351019749145e+01
       942,    -1.216139107893803e+01,     0.000000000000000e+00,     1.216139107893803e+01
       943,    -1.541859867123487e+01,     0.000000000000000e+00,     1.541859867123487e+01
       944,    -1.539835581026337e+01,     0.000000000000000e+00,     1.539835581026337e+01
       945,    -1.225078707202889e+01,     0.000000000000000e+00,     1.225078707202889e+01
       946,    -1.534493066308739e+01,     0.000000000000000e+00,     1.534493066308739e+01
       947,    -1.527891986227061e+01,     0.000000000000000e+00,     1.527891986227061e+01
       948,    -1.522423394691123e+01,     0.000000000000000e+00,     1.522423394691123e+01
       949,    -1.510353565808026e+01,     0.000000000000000e+00,     1.510353565808026e+01
       950,    -1.245132247017066e+01,     0.000000000000000e+00,     1.245132247017066e+01
       951,    -1.501034728358714e+01,     0.000000000000000e+00,     1.501034728358714e+01
       952,    -1.492574244378177e+01,     0.000000000000000e+00,     1.492574244378177e+01
       953,    -1.256179000186895e+01,     0.000000000000000e+00,     1.256179000186895e+01
       954,    -1.481282009766126e+01,     0.000000000000000e+00,     1.481282009766126e+01
       955,    -1.478735183801204e+01,     0.000000000000000e+00,     1.478735183801204e+01
       956,    -1.266003297311659e+01,     0.000000000000000e+00,     1.266003297311659e+01
       957,    -1.268749620766704e+01,     0.000000000000000e+00,     1.268749620766704e+01
       958,    -1.466515900176234e+01,     0.000000000000000e+00,     1.466515900176234e+01
       959,    -1.280861702336384e+01,     0.000000000000000e+00,     1.280861702336384e+01
       960,    -1.462126856517364e+01,     0.000000000000000e+00,     1.462126856517364e+01
       961,    -1.284387401461731e+01,     0.000000000000000e+00,     1.284387401461731e+01
       962,    -1.452943259572060e+01,     0.000000000000000e+00,     1.452943259572060e+01
       963,    -1.289057586268031e+01,     0.000000000000000e+00,     1.289057586268031e+01
       964,    -1.290343992323149e+01,     0.000000000000000e+00,     1.290343992323149e+01
       965,    -1.447323509035089e+01,     0.000000000000000e+00,     1.447323509035089e+01
       966,    -1.303405827161143e+01,     0.000000000000000e+00,     1.303405827161143e+01
       967,    -1.304055202364020e+01,     0.000000000000000e+00,     1.304055202364020e+01
       968,    -1.429194717430407e+01,     0.000000000000000e+00,     1.429194717430407e+01
       969,    -1.317574254969122e+01,     0.000000000000000e+00,     1.317574254969122e+01
       970,    -1.319092507934517e+01,     0.000000000000000e+00,     1.319092507934517e+01
       971,    -1.324449813114974e+01,     0.000000000000000e+00,     1.324449813114974e+01
       972,    -1.418009730457766e+01,     0.000000000000000e+00,     1.418009730457766e+01
       973,    -1.330998779694695e+01,     0.000000000000000e+00,     1.330998779694695e+01
       974,    -1.331992207126768e+01,     0.000000000000000e+00,     1.331992207126768e+01
       975,    -1.408232395112948e+01,     0.000000000000000e+00,     1.408232395112948e+01
       976,    -1.341917401753458e+01,     0.000000000000000e+00,     1.341917401753458e+01
       977,    -1.399431534054102e+01,     0.000000000000000e+00,     1.399431534054102e+01
       978,    -1.352892183421686e+01,     0.000000000000000e+00,     1.352892183421686e+01
       979,    -1.359951654548243e+01,     0.000000000000000e+00,     1.359951654548243e+01
       980,    -1.387292083425198e+01,     0.000000000000000e+00,     1.387292083425198e+01
       981,    -1.361430379055721e+01,     0.000000000000000e+00,     1.361430379055721e+01
       982,    -1.363898461527658e+01,     0.000000000000000e+00,     1.363898461527658e+01
       983,    -1.374617537822714e+01,     1.503954061421478e-02,     1.374618360552338e+01
       984,    -1.374617537822714e+01,    -1.503954061421478e-02,     1.374618360552338e+01
       985,    -1.373638818326761e+01,     0.000000000000000e+00,     1.373638818326761e+01
       986,    -1.376382314035912e+01,     0.000000000000000e+00,     1.376382314035912e+01
       987,    -1.375689338587537e+01,     5.777349470648284e-03,     1.375689459900411e+01
       988,    -1.375689338587537e+01,    -5.777349470648284e-03,     1.375689459900411e+01
       989,    -1.374788127391165e+01,     0.000000000000000e+00,     1.374788127391165e+01
       990,    -1.375464216405188e+01,     1.327887790917774e-03,     1.375464222814973e+01
       991,    -1.375464216405188e+01,    -1.327887790917774e-03,     1.375464222814973e+01
       992,    -1.375261992431220e+01,     4.663478157400006e-04,     1.375261993221907e+01
       993,    -1.375261992431220e+01,    -4.663478157400006e-04,     1.375261993221907e+01
       994,    -1.375393039422911e+01,     9.353585521069371e-04,     1.375393042603441e+01
       995,    -1.375393039422911e+01,    -9.353585521069371e-04,     1.375393042603441e+01
       996,    -1.375368127679201e+01,     2.363915992792471e-04,     1.375368127882350e+01
       997,    -1.375368127679201e+01,    -2.363915992792471e-04,     1.375368127882350e+01
       998,    -1.375408944622943e+01,     0.000000000000000e+00,     1.375408944622943e+01
       999,    -1.375435496647163e+01,     0.000000000000000e+00,     1.375435496647163e+01
      1000,    -1.375334198026772e+01,     0.000000000000000e+00,     1.375334198026772e+01
